karmn,ra_gaiadr3,dec_gaiadr3,Teff,e_Teff,E_Teff,logg,e_logg,E_logg,[M/H],e_[M/H],E_[M/H],vsini,e_vsini,E_vsini
J18346+401,278.65305180918,40.12307795292,3430.192816080402,22.94978408040197,34.59681591959816,4.779552033668342,0.03576541366834185,0.047488126331657554,0.0834500123115578,0.0674515714315578,0.0371304734884422,2.033771015075377,0.20092754707537708,0.32766623292462294
J18353+457,278.82950726264,45.7456542121,4063.2865110552766,54.699351055276566,54.11188894472343,4.668919871356784,0.03630583135678389,0.024358196643215813,-0.0225467336683417,0.0693890131316583,0.1147710190283417,2.171221118090452,0.483960198090452,0.489006641909548
J18363+136,279.08095248216,13.60856519951,3260.755633668342,14.311057668341618,30.847270331658365,4.930556356783919,0.034382916783918915,0.07760482721608142,-0.0323008117085427,0.2341714106914573,0.0636632998285427,4.450797824120603,0.35163930412060385,0.23186293587939666
J18409-133,280.23835156458,-13.38259300495,3804.332944723618,25.062728723617965,57.16327127638215,4.69040712361809,0.03654782761809017,0.011737196381909953,0.0614930844221105,0.0348762436221105,0.05973594077788939,2.845774925125628,0.14836682112562816,0.4510537748743717
J18419+318,280.49441133941,31.83052644423,3523.163850753769,41.541966753768975,20.63192124623083,4.790876491457286,0.02470505145728641,0.07686871654271421,-0.1230236749497487,0.12229863825025131,0.04317438894974869,2.2973677226130653,0.17722621861306553,0.25959192538693454
J18427+596N,280.68307083523,59.63835790775,3640.4571487437183,32.227380743718186,32.0389152562816,4.750923549246231,0.02367238124623139,0.07235884275376936,-0.2488691443417085,0.12630956925829148,0.07862134114170852,1.5544363869346731,0.06367575093467304,0.48031565306532675
J18427+596S,280.68308624583,59.63514545482,3537.976495477387,42.91154347738666,20.028760522613084,4.798124742713568,0.02042439471356783,0.07706047728643206,-0.2038660303266331,0.1313932888733668,0.05715932552663311,2.079144363316583,0.197579323316583,0.2712265886834171
J18480-145,282.00420159431,-14.58194288915,3527.601311557789,43.776871557789036,13.677700442211062,4.78833261557789,0.020579515577889396,0.07769109242211059,-0.150268938643216,0.09517169455678401,0.057261428843216,2.5299298869346734,0.17827377493467322,0.21968553306532668
J18482+076,282.07475874496,7.69032389481,3061.4995628140705,22.762378814070416,23.157065185929696,5.049896033668341,0.07523129766834113,0.04151088633165845,0.1268733118090453,0.1752985731690453,0.0702033121909546,4.9386785432160805,0.4587849592160804,0.17453601678391983
J18498-238,282.45878901752,-23.83709744873,3192.012890452261,21.2831104522611,16.774557547738823,4.968932586432161,0.02276175843216155,0.06162691756783811,-0.2409901525025125,0.3724678074974875,0.11644738650251249,6.721331157788945,0.32230442178894503,0.37276020221105544
J18580+059,284.4996904022,5.90269748286,4009.491584422111,59.41349242211072,41.83026357788913,4.669453563819095,0.035545187819095325,0.02571728818090513,0.0644958644221105,0.0988729261021105,0.0545413882978895,2.5603517055276384,0.37224613752763824,0.3916572104723617
J19070+208,286.7709107523,20.88648751788,3638.844824623116,43.76414462311595,19.01379937688398,4.802982391959799,0.03125143195979874,0.06735788004020105,-0.3364005734673367,0.1799710945326633,0.05137607346733669,1.541214872361809,0.04595552836180916,0.47041723563819104
J19072+208,286.80272964028,20.87553840148,3643.390375376885,46.83263537688481,16.688640623115134,4.795614405025126,0.03431814102512565,0.06366759497487351,-0.3197543510050251,0.1664732101949749,0.05403705260502517,1.895133723115578,0.39421529511557796,0.2173429008844221
J19084+322,287.12364061757,32.28000653138,3449.914276884422,29.804000884422294,22.208535115577888,4.8159149045226135,0.031107488522613025,0.05824381947738644,-0.1376285014321608,0.0921633673678392,0.0677091826321609,2.52041826080402,0.23790351680401978,0.2309428751959799
J19098+176,287.45898037907,17.66656000356,3211.484869346734,15.9086533467339,38.68285065326609,4.9759549547738695,0.06832466277386917,0.03568464522613102,0.0317417585427135,0.1326338549427134,0.09913931545728649,2.17316700201005,0.37133706201005023,0.17018428998994972
J19169+051N,289.22765150362,5.16297630267,3650.932498994975,42.023470994975014,9.388877005024824,4.723376140703517,0.02451441670351695,0.05110663529648285,-0.0113639588442211,0.0810597795557788,0.0486216309242211,2.397433209045226,0.18886164104522596,0.2842097109547739
J19216+208,290.40673458165,20.86110512807,3211.3501271356786,9.863983135678609,30.473992864321644,4.966265789447236,0.06062639344723664,0.031000982552764178,-0.008980964723618,0.10652462367638199,0.09492005952361801,2.572297825628141,0.2647779576281408,0.20652515037185903
J19251+283,291.28639756565,28.35551122465,3417.3475407035176,22.62910070351745,34.22357129648253,4.860215116582914,0.06516938058291455,0.024991467417085467,0.0065144812562814,0.1171362800562813,0.0373301059437186,2.396394909045226,0.18180161304522624,0.28602945895477383
J19346+045,293.6683376962,4.58389635555,4212.089051758794,79.40352375879411,35.236988241205836,4.6828455396984925,0.04289302769849268,0.02468732430150755,-0.2571503583919599,0.044202352808040135,0.16907685839195988,2.529034495477387,0.8434752594773869,0.2884433845226133
J19511+464,297.79001858505,46.48457360659,3172.834290452261,15.572890452261163,20.75191754773914,4.880040010050252,0.03249257005025186,0.040534037949747415,0.0011480439698492,0.0543153452498491,0.0950502076301508,25.940751015075374,0.5195934150753736,0.6249815849246261
J20260+585,306.52431726019,58.57537971546,3172.6035743718594,34.459086371859485,15.664337628140856,5.0160304080402005,0.08648877604020022,0.03835305595979932,0.060681832160804,0.1177602282008039,0.108165043439196,2.0725569924623115,0.33056340846231147,0.3697643195376883
J20305+654,307.63826397516,65.4508181344,3439.178990452261,7.173318452261356,49.77146954773889,4.849843296984925,0.0707050369849247,0.01583075101507525,-0.1661016829547738,0.038889671445226204,0.0897997195147738,3.288177190954774,0.21776694695477383,0.20088674504522608
J20336+617,308.42304973521,61.75782450249,3417.5636633165827,27.533315316582957,40.52210068341719,4.845580386934674,0.06834916293467419,0.022486381065325745,0.0780581778643216,0.08718404622432151,0.05755458813567839,2.1498457311557786,0.1696854071557785,0.3096459488442216
J20405+154,310.14718809392,15.5025901982,3197.8229452261307,26.600257226130452,16.014046773869268,4.956070909045226,0.03295238904522613,0.0750330189547741,0.0332263748743718,0.1188350668743718,0.0820126371256282,2.766831361809045,0.19764958180904513,0.3067845781909546
J20450+444,311.26978468219,44.5002726684,3650.476663316583,43.582091316583046,12.263404683416866,4.735444984924623,0.022610552924622773,0.07349185507537737,-0.2059499300452261,0.050933872354773924,0.0927252608452261,2.6192847165829147,0.26531832458291493,0.17955259941708546
J20525-169,313.13613275965,-16.97455846821,3253.019133165829,13.819913165828893,38.484970834171236,4.954933957788945,0.06368802578894428,0.02635136221105494,-0.0245237225125627,0.1204002370874372,0.0770325443125626,2.6904724045226134,0.24309830052261328,0.16617929147738675
J20533+621,313.3324563031,62.1509577015,3849.203684422111,29.03433642211121,65.91175957788892,4.683313433668341,0.032606361668340966,0.019676086331658738,0.0379315357788944,0.0405713859188943,0.06695400822110559,2.836951174874372,0.25155712287437204,0.41986103312562806
J20556-140S,313.91115663902,-14.06734311348,3247.470090452261,11.381434452261146,51.03107354773874,4.969202382914573,0.056384310914572744,0.04832053708542716,-0.0065722426130653,0.1673703857869346,0.0969201834130652,2.4873835,0.35806067200000014,0.1848193359999999
J20567-104,314.19398627475,-10.45353848149,3603.4390120603016,38.39367206030147,14.114355939698271,4.736610902512563,0.027225910512562734,0.055929993487436214,0.0205311345728643,0.0765419794928643,0.0379421367471357,2.5341078412060303,0.13810240120603012,0.27476225879396976
J21019-063,315.49330858499,-6.3207082126,3609.380809547739,40.97450554773877,11.055374452261276,4.736211801507538,0.02438692150753763,0.06009524649246245,-0.0109029036180904,0.0797318930219096,0.0494977309380904,2.619986510050251,0.1305428460502509,0.2630467459497492
J21152+257,318.80314939305,25.79478549462,3707.2920778894472,18.70732988944701,49.547170110553,4.684138763819095,0.02245309181909505,0.02994413618090519,0.199237294562814,0.04374116616281401,0.05401643503718598,2.7288886924623115,0.11701728446231163,0.49474825953768864
J21164+025,319.11478572844,2.58076550352,3535.407643718593,40.43501571859315,15.674292281406906,4.76027815678392,0.027316272783919793,0.06153945121608029,-0.0076680981407035,0.10083879705929649,0.0389419406607035,2.425069928643216,0.1347367886432158,0.24503103935678405
J21221+229,320.52669933337,22.93195139794,3844.942127135678,54.044391135678325,32.30932086432176,4.702904236180904,0.04517499618090426,0.021154511819095667,-0.1617055595979899,0.06075131360201008,0.10538410159798992,3.046764334170854,0.28283137417085413,0.32829520182914607
J21348+515,323.71302482043,51.53850250356,3684.400089447236,47.95701344723602,14.952390552763973,4.720910069346734,0.02594266534673384,0.051584610653265806,-0.0738284661306532,0.09999709826934679,0.0773503919066531,2.001335118592965,0.360752094592965,0.2895287494070353
J21463+382,326.59288194186,38.21751708114,3467.2832185929647,34.0128105929648,35.85868140703542,4.842538225628141,0.022033617628141045,0.0795993823718586,-0.0771024522613065,0.14671348173869347,0.05668539522130651,2.1370578798994977,0.16570424789949767,0.30252092010050236
J21466+668,326.67209809426,66.80387671285,3355.204983919598,27.23036791959794,28.17539608040215,4.886009954271357,0.06555631427135644,0.016096805728643915,0.0581039197688442,0.1509899965688442,0.015684057431155793,2.040013802512563,0.3420985985125631,0.3151847894874371
J21466-001,326.67184811882,-0.17551733751,3345.386298994975,25.26233899497447,26.730709005025346,4.89397540201005,0.060797934010050625,0.01997475798994941,0.0352154440703517,0.1736092096703517,0.016141038329648298,1.990590924120603,0.4630442281206031,0.27357817587939715
J22012+283,330.30656607858,28.3071089204,3141.6403572864324,52.605985286432315,112.31749071356762,5.001114416080402,0.11039126808040223,0.11361584791959789,-0.0279243115577889,0.2597296136422111,0.1755389187577889,38.38917618090453,5.208562180904529,1.6178856590954709
J22020-194,330.50768974078,-19.48278216213,3417.8363492462317,23.26254124623165,32.68671075376824,4.811365512562814,0.018053808562814133,0.06950639543718573,-0.0187526032160803,0.1310299767839197,0.0428240258160803,2.1649313728643214,0.1808547408643213,0.29424957513567884
J22021+014,330.54080176554,1.39899237701,3984.0337557788944,55.22509177889424,43.68630822110572,4.671332376381909,0.03103355238190897,0.028100531618091118,0.0320624838190954,0.0674596420590953,0.0739400125809046,2.777380231155779,0.27661050315577906,0.45808917684422124
J22057+656,331.43562055378,65.64969504231,3763.929503517588,35.46814351758803,32.50710448241216,4.710871881407035,0.03782992140703545,0.0296334625929644,-0.1116767419346733,0.055850647265326694,0.09125177225467329,2.765800903517588,0.15503106351758777,0.34955147248241225
J22096-046,332.42315156605,-4.64083481516,3535.573350251256,36.08282625125594,20.552193748743775,4.749409889447236,0.02653808944723579,0.05862445855276377,0.0463298194472361,0.066254775367236,0.028503923112763903,2.385518311557789,0.14943941955778905,0.26943319244221087
J22115+184,332.87693362038,18.42699856556,3729.190820100503,47.70065210050325,14.576683899496857,4.685638537688442,0.020696681688441743,0.030504402311557932,0.0993049097989949,0.03705358203899489,0.047107614201005094,2.964291893467337,0.0933167414673366,0.4531937425326631
J22125+085,333.1502482523,8.55024242894,3529.400782914573,41.97877091457303,19.617929085427022,4.780853506030151,0.027429414030150312,0.07548096596984966,-0.1215903903015075,0.1255902268984925,0.04835712070150751,2.185741581909548,0.19671776990954792,0.24684958209045238
J22137-176,333.43259243982,-17.68710496885,3253.521468844221,12.430104844221205,46.2795071557789,4.934741577889447,0.028011161889447855,0.06055038211055219,-0.0051885547236181,0.1217297984763819,0.09976854056361799,2.701053300502513,0.24381826050251298,0.16869555149748683
J22252+594,336.32217871078,59.41245983212,3414.8565125628143,23.62564456281416,36.932843437185966,4.852314393467337,0.07452178946733667,0.021758134532663398,0.0653093869849246,0.0920769538649245,0.028701820215075308,2.411031590954774,0.1383809029547738,0.255193233045226
J22298+414,337.46118352864,41.48216136441,3361.2928864321607,24.03204243216078,32.312197567839576,4.8970354150753765,0.062462631075375974,0.022954304924623692,0.0709517281407035,0.1851540485407035,0.023390926259296507,1.9414817060301508,0.40942141403015064,0.34461671796984916
J22330+093,338.26170115163,9.37860496034,3803.7582080402008,44.57328404020063,30.012343959799182,4.710257736683417,0.045800576683416416,0.024890967316583357,-0.161900446080402,0.05427378511959802,0.097795254480402,2.808715969346734,0.2742610493467339,0.258217590653266
J22503-070,342.58045730563,-7.08964409656,3969.1495648241207,57.82499682412072,39.845967175879196,4.679188814070352,0.03500284607035198,0.02423983792964801,0.0089706189447236,0.0868667634247236,0.0670197622552763,2.7428829904522614,0.24710535045226134,0.4527607335477386
J22518+317,342.9758008164,31.75400550315,3370.906492462312,13.93665246231194,59.623691537688046,4.797123276381909,0.025026716381908898,0.04630512361809025,0.1312482641708543,0.11107676181085431,0.03409034942914568,16.558154432160805,0.24945027216080362,0.5560959678391946
J22532-142,343.32411100184,-14.26668939352,3353.0586442211056,26.465968221105413,27.81961177889434,4.877962098994975,0.06398017899497521,0.014190709005024615,0.0567656932160804,0.1326159484160804,0.014309176383919604,2.1780425708542714,0.19566848685427152,0.25757831714572843
J22559+178,343.99947178423,17.81056564096,3853.175868341708,30.94351634170789,64.03311565829199,4.677128491959799,0.028544439959798495,0.023256932040201406,0.0459904697989949,0.022135605318994896,0.08034545900100509,2.956469809045226,0.16709355704522588,0.481420322954774
J22565+165,344.14022173121,16.55216937228,3812.564475376884,26.87811137688368,59.82252462311635,4.680788492462312,0.029150332462312356,0.019831315537687466,0.0816275193467336,0.026291916666733597,0.0663255550532664,2.879960011557789,0.10686502355778904,0.5130559244422108
J23113+085,,,3409.413948241206,22.105640241205947,33.216179758793714,4.838099924623116,0.049865664623116146,0.03545379537688298,0.0046355176884422,0.11707833608844209,0.0315257800315578,2.392214557788945,0.1905695417889448,0.2906335622110552
J23216+172,350.40353663497,17.28424239876,3407.2948301507536,24.477922150753784,42.39532184924656,4.854154698492462,0.07160908649246256,0.02338727750753744,0.0736716204723618,0.0785495299923617,0.05607460672763821,2.248121449246231,0.13534218124623099,0.296381034753769
J23245+578,351.1266282815,57.85305705753,3837.945045728643,28.596893728642954,58.9373062713571,4.67780114522613,0.026399065226129892,0.02282237477386939,0.101733940361809,0.039718508881808993,0.071672927638191,2.9069280984924624,0.10983429849246251,0.4895648895075375
J23340+001,353.50947982974,0.17524273262,3729.9493442211055,31.23692022110572,37.95948777889453,4.728870244221105,0.036007700221105665,0.050697491778895376,-0.2232729572261306,0.06591941357386938,0.1004342608261306,1.5991816778894472,0.09943314188944719,0.4472027501105529
J23381-162,354.53268726382,-16.23651363027,3602.8059608040203,42.77126080402013,16.744043195979884,4.77454451758794,0.02527690158794016,0.07464367841205988,-0.2675593740703518,0.08712397152964818,0.09521607567035179,2.276483069346733,0.2522264693467329,0.16929707465326693
J23419+441,355.48001525816,44.17037570075,3131.297464321608,34.193424321607836,13.89142767839212,5.046709824120603,0.09120148812060247,0.06549343587939749,0.0943497065326633,0.11124532429266319,0.1239167238673367,2.3972383623115574,0.6418317863115575,0.2253728616884425
J23431+365,355.78150915638,36.53631037729,3205.2306809045226,19.20256890452265,22.4606750954772,4.961845931155779,0.03598284715577904,0.07048596884422054,-0.0523335927638191,0.1320983340361808,0.1236114207638191,3.892240909547739,0.430914309547739,0.14896475445226143
J23492+024,357.30660382313,2.3969179442,3911.7790452261306,60.689549226130566,21.30716277386955,4.74739078040201,0.07014036040200988,0.037660339597989534,-0.4282035392964824,0.11634116070351758,0.10809990129648239,1.5000401693467336,0.08287130534673359,0.3064516986532664
J23505-095,357.63470522772,-9.56096439189,3310.2406361809044,27.3779641809042,30.702099819095565,4.89459032160804,0.060221141608039375,0.020711438391959547,0.0860300521809045,0.1397750063409045,0.018978558179095398,2.3633759276381907,0.24835951963819092,0.2452424203618091
J23556-061,358.91361665432,-6.14428302714,3661.804941708543,18.305773708543256,48.937618291457056,4.694567914572864,0.012221394572863531,0.052600349427136095,0.1073678315075376,0.0339280593075376,0.06393305129246239,2.9833274954773867,0.11442879147738694,0.4395347525226132
J23585+076,359.63641970584,7.65694708118,3506.5684457286434,23.481449728643383,39.94115427135648,4.8662973809045225,0.0637734769045224,0.02973887109547757,-0.0987505471356783,0.062280346464321706,0.1036229972996782,3.330735625125628,0.1991840771256279,0.19550646287437212
